Employee ID,Full Legal Name,Business Unit,Job Title,Risk Score (%),Status,Leave Status,Leave Type,Termination Reason,Compa-Ratio,Last Promotion Years Ago,MUD ID,Email - Work,Position ID,Position,Effective Date for Current Position,Years in Current Position,Business Title,Worker Type,Employee\ CW Type,Is International Assignee,Scheduled Weekly Hours,Default Weekly Hours,FTE %,Work Shift,Company Code,Company,Location,Sub-function,Supervisory Organization,Supervisory Org ID,Region,Cost Center - ID,Cost Center - Name,Cost Center Hierarchy,Job Category,Job Family Group,Job Family,Job Profile,Job Code,End Employment Date,Company Service Date,Original Hire Date,Hire Date,Is Rehire,Continuous Service Date,Years - Continuous Service Date,Months - Continuous Service Date,Contract Start Date,Start Date (Remotely),Date of Move,Clawback End Date,Assignment End Date,Mobility Support Type,Manager's MUD ID,Manager's Employee ID,Worker's Manager,Manager's Business Title,Manager's Supervisory Organisation,Manager's Email,Manager's Country,Manager's Location,Date of Birth,Age,Country of Birth,City of Birth,Home Phones,Payroll ID,Legacy ID,Pay Group,Levels from Top of Organisation (CEO=2),CEO,CEO Business Title,CET,CET Business Title,CET-1,CET-1 Business Title,CET-2,CET-2 Business Title,CET-3,CET-3 Business Title,CET-4,CET-4 Business Title,CET-5,CET-5 Business Title,CET-6,CET-6 Business Title,Management Levels (Benefit Jobs),Car Allowance,Sports Allowance,Transportation Allowance,Country,Gender,Base Salary,Is Manager,Number of Direct Reports,Attrition_Risk,Tenure_Years,Grade,Midpoint
11353,Buyrukhan Seven,Legal,Senior Legal Counsel,30.89,Active,Not on Leave,,,104.26745843230402,2.6,MUD11353,buyrukhan.seven@beko.com,POS-667,senior legal counsel,2025-11-17,0.6,senior legal counsel,Contractor,Regular,False,,45,50,Day,BEKO01,Beko,Sütlüce,Operations,Legal Org,ORG-119,EMEA,5589,CC-Legal,Global -> EMEA,Professional,Corporate,Legal,senior legal counsel,JC-6-96,,2025-05-08,2025-05-08,2025-05-08,False,2025-05-08,0.7,119,2025-05-08,,,,,,MUD9999,9999,Legal Director,Legal Director,Legal Org,manager@beko.com,Turkey,Istanbul,1974-11-15,51,USA,West Orçinfort,+90(957)240-0303x151,PAY-11353,,Monthly,6,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1241,1931,Turkey,Male,219483,True,3,0,1.2347707049965777,6,210500.0
11355,Borataş Korutürk,Sales,Sales Representative,70.61,Active,Not on Leave,,,104.19416666666667,5.0,MUD11355,borataş.korutürk@beko.com,POS-370,sales representative,2026-11-05,4.3,sales representative,Employee,Regular,True,80.0,45,50,Day,BEKO01,Beko,Çayırova,Operations,Sales Org,ORG-182,EMEA,2647,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-88,,2026-05-28,2026-05-28,2026-05-28,False,2026-05-28,7.7,46,2026-05-28,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1973-01-12,53,USA,Musaffastad,+90(325)199-0102x6334,PAY-11355,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,608,1888,Turkey,Female,125033,False,0,0,0.1806981519507187,9,120000.0
11375,Selvi Sezer,Supply Chain,Order Management Specialist,33.31,Active,Not on Leave,,,94.60416666666667,1.3,MUD11375,selvi.sezer@beko.com,POS-830,order management specialist,2024-07-09,1.3,order management specialist,Contractor,Regular,True,40.0,45,50,Day,BEKO01,Beko,Sütlüce,Operations,Supply Chain Org,ORG-188,EMEA,4742,CC-Supply Chain,Global -> EMEA,Professional,Corporate,Supply Chain,order management specialist,JC-8-23,,2024-01-29,2024-01-29,2024-01-29,False,2024-01-29,7.7,7,2024-01-29,,,,,,MUD9999,9999,Order Management Manager,Order Management Manager,Supply Chain Org,manager@beko.com,Turkey,Istanbul,1992-08-08,34,Türkiye,East Önelstad,+90(460)302-3121x781,PAY-11375,,Monthly,8,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,677,1408,USA,Male,136230,False,0,0,2.507871321013005,8,144000.0
11382,Azettin İHsanoğlu,Sales,Sales Representative,60.15,Active,Not on Leave,,,96.51416666666667,4.1,MUD11382,azettin.i̇hsanoğlu@beko.com,POS-929,sales representative,2026-05-04,2.1,sales representative,Employee,Regular,True,45.0,45,50,Day,BEKO01,Beko,Gebze,Operations,Sales Org,ORG-193,EMEA,6536,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-22,,2026-01-17,2026-01-17,2026-01-17,False,2026-01-17,5.5,23,2026-01-17,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1998-12-08,27,UK,East Sevican,0096 730 92 40,PAY-11382,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1498,1216,Turkey,Male,115817,False,0,0,0.5393566050650239,9,120000.0
11428,Kadınana Çorlu,Supply Chain,Customer Service Specialist,52.83,Active,On Leave,Annual Leave,,104.79305555555555,3.6,MUD11428,kadınana.çorlu@beko.com,POS-979,customer service specialist,2018-12-12,2.2,customer service specialist,Contingent Worker,Regular,True,,45,0,Day,BEKO01,Beko,Bolu,Operations,Supply Chain Org,ORG-115,EMEA,1248,CC-Supply Chain,Global -> EMEA,Professional,Corporate,Supply Chain,customer service specialist,JC-8-77,,2018-07-04,2018-07-04,2018-07-04,False,2018-07-04,5.6,32,2018-07-04,,,,,,MUD9999,9999,Customer Service Manager,Customer Service Manager,Supply Chain Org,manager@beko.com,Turkey,Istanbul,1990-04-14,36,UK,Öcalanville,+90(078)393-1329x402,PAY-11428,,Monthly,8,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1275,1108,Turkey,Male,150902,False,0,0,8.07939767282683,8,144000.0
11454,Zümre Soylu,Sales,Project Sales Specialist,28.92,Active,Not on Leave,,,106.43680555555555,1.7,MUD11454,zümre.soylu@beko.com,POS-258,project sales specialist,2025-01-21,1.2,project sales specialist,Contingent Worker,Regular,False,45.0,45,0,Day,BEKO01,Beko,Bolu,Operations,Sales Org,ORG-102,EMEA,2534,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,project sales specialist,JC-8-80,,2024-03-17,2024-03-17,2024-03-17,False,2024-03-17,4.2,95,2024-03-17,,,,,,MUD9999,9999,Project Sales Manager,Project Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1986-06-01,40,Türkiye,Oğuratamouth,+90(661)629-5064x103,PAY-11454,,Monthly,8,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1166,1158,Turkey,Male,153269,False,0,0,2.3764544832306638,8,144000.0
11477,Çağlasın Hayrioğlu,Sales,Sales Representative,32.41,Active,Not on Leave,,,96.74083333333333,1.3,MUD11477,çağlasın.hayrioğlu@beko.com,POS-641,sales representative,2025-11-15,2.6,sales representative,Contingent Worker,Regular,True,40.0,45,0,Day,BEKO01,Beko,Çayırova,Operations,Sales Org,ORG-136,EMEA,9846,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-61,,2025-06-26,2025-06-26,2025-06-26,False,2025-06-26,8.6,73,2025-06-26,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1993-11-13,32,UK,Günkurtborough,+90(804)5334304,PAY-11477,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,563,2882,Turkey,Male,116089,False,0,0,1.1006160164271048,9,120000.0
11479,Baltaş Durmuş,Supply Chain,Logistics Manager,27.57,Active,Not on Leave,,,100.80694444444444,2.0,MUD11479,baltaş.durmuş@beko.com,POS-931,logistics manager,2017-03-16,3.1,logistics manager,Contingent Worker,Regular,False,40.0,45,50,Day,BEKO01,Beko,Istanbul,Operations,Supply Chain Org,ORG-190,EMEA,8113,CC-Supply Chain,Global -> EMEA,Professional,Corporate,Supply Chain,logistics manager,JC-8-47,,2017-02-07,2017-02-07,2017-02-07,False,2017-02-07,5.6,9,2017-02-07,,,,,,MUD9999,9999,Supply Chain Director,Supply Chain Director,Supply Chain Org,manager@beko.com,Turkey,Istanbul,2001-05-19,25,Türkiye,South Mahsunhaven,0511 723 03 58,PAY-11479,,Monthly,8,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,598,2264,Turkey,Male,145162,True,10,0,9.481177275838467,8,144000.0
11480,İLgi Bilgin,Sales,Distributor Channel Lead,24.13,Active,Not on Leave,,,89.3179012345679,1.1,MUD11480,i̇lgi.bilgin@beko.com,POS-267,distributor channel lead,2025-12-15,0.7,distributor channel lead,Contractor,Regular,True,,45,50,Day,BEKO01,Beko,Sütlüce,Operations,Sales Org,ORG-111,EMEA,8777,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,distributor channel lead,JC-7-32,,2025-03-25,2025-03-25,2025-03-25,False,2025-03-25,2.3,15,2025-03-25,,,,,,MUD9999,9999,Sales Director,Sales Director,Sales Org,manager@beko.com,Turkey,Istanbul,1998-05-21,28,Türkiye,Bilginbury,+90(804)8088611,PAY-11480,,Monthly,7,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,964,1786,UK,Male,144695,True,1,0,1.3552361396303902,7,162000.0
11485,Atiyye Akçay,Supply Chain,Customer Service Specialist,28.34,Active,Not on Leave,,,93.04305555555555,2.3,MUD11485,atiyye.akçay@beko.com,POS-451,customer service specialist,2019-06-30,2.3,customer service specialist,Contractor,Regular,False,45.0,45,50,Day,BEKO01,Beko,Çayırova,Operations,Supply Chain Org,ORG-122,EMEA,6202,CC-Supply Chain,Global -> EMEA,Professional,Corporate,Supply Chain,customer service specialist,JC-8-68,,2019-01-06,2019-01-06,2019-01-06,False,2019-01-06,5.7,77,2019-01-06,,,,,,MUD9999,9999,Customer Service Manager,Customer Service Manager,Supply Chain Org,manager@beko.com,Turkey,Istanbul,1998-11-04,27,Türkiye,İhsanoğlufurt,+90(997)739-5166x0323,PAY-11485,,Monthly,8,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,630,1638,USA,Male,133982,False,0,0,7.57015742642026,8,144000.0
11496,Bilgen Ergül,Sales,Regional Field Sales Lead,37.74,Active,Not on Leave,,,100.64382716049383,0.7,MUD11496,bilgen.ergül@beko.com,POS-596,regional field sales lead,2017-01-26,2.6,regional field sales lead,Contractor,Regular,False,40.0,45,50,Day,BEKO01,Beko,Çayırova,Operations,Sales Org,ORG-153,EMEA,7873,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,regional field sales lead,JC-7-49,,2016-11-18,2016-11-18,2016-11-18,False,2016-11-18,7.6,77,2016-11-18,,,,,,MUD9999,9999,Sales Director,Sales Director,Sales Org,manager@beko.com,Turkey,Istanbul,1966-02-11,60,Türkiye,Fıratport,+90 (383) 1276078,PAY-11496,,Monthly,7,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,950,1398,Turkey,Female,163043,True,7,0,9.702943189596168,7,162000.0
11550,Fayize Öcalan,Sales,Sales Representative,59.64,Active,Not on Leave,,,97.25,5.0,MUD11550,fayize.öcalan@beko.com,POS-791,sales representative,2024-05-29,2.7,sales representative,Contractor,Regular,True,40.0,45,0,Day,BEKO01,Beko,Bolu,Operations,Sales Org,ORG-103,EMEA,9559,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-95,,2024-05-18,2024-05-18,2024-05-18,False,2024-05-18,2.6,65,2024-05-18,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1980-04-08,46,USA,New Çisem,05046293374,PAY-11550,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,758,1424,Turkey,Male,116700,False,0,0,2.206707734428474,9,120000.0
11559,Aypar Karadeniz,Sales,Sales Representative,32.46,Active,Not on Leave,,,104.04583333333332,2.0,MUD11559,aypar.karadeniz@beko.com,POS-397,sales representative,2023-04-03,3.5,sales representative,Employee,Regular,False,80.0,45,50,Day,BEKO01,Beko,Gebze,Operations,Sales Org,ORG-136,EMEA,3675,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-74,,2022-12-06,2022-12-06,2022-12-06,False,2022-12-06,6.8,88,2022-12-06,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1985-09-07,40,USA,Şenerbury,+90(707)8101012,PAY-11559,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1233,2351,Turkey,Male,124855,False,0,0,3.6550308008213555,9,120000.0
11602,Misra Akçay,IT,Data & BI Manager,25.79,Active,Not on Leave,,,105.99876543209876,3.3,MUD11602,misra.akçay@beko.com,POS-355,data & bi manager,2017-08-16,2.7,data & bi manager,Contingent Worker,Regular,True,40.0,45,50,Day,BEKO01,Beko,Gebze,Operations,IT Org,ORG-180,EMEA,8763,CC-IT,Global -> EMEA,Professional,Corporate,IT,data & bi manager,JC-7-71,,2017-05-21,2017-05-21,2017-05-21,False,2017-05-21,0.1,28,2017-05-21,,,,,,MUD9999,9999,IT Director,IT Director,IT Org,manager@beko.com,Turkey,Istanbul,2004-04-06,22,USA,Kısakürekmouth,0023-471 4513,PAY-11602,,Monthly,7,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,669,2699,UK,Male,171718,True,6,0,9.19917864476386,7,162000.0
11619,Zeride Gülen,Sales,Sales Representative,32.41,Active,Not on Leave,,,96.89583333333334,2.1,MUD11619,zeride.gülen@beko.com,POS-142,sales representative,2024-08-18,1.2,sales representative,Contingent Worker,Regular,True,45.0,45,50,Day,BEKO01,Beko,Gebze,Operations,Sales Org,ORG-108,EMEA,5354,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-37,,2023-11-02,2023-11-02,2023-11-02,False,2023-11-02,3.1,24,2023-11-02,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,2003-03-17,23,UK,Tansevstad,367 9 883,PAY-11619,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,526,2232,USA,Male,116275,False,0,0,2.74880219028063,9,120000.0
11654,Lütfi Bilir,Production,Maintenance Specialist,52.21,Active,Not on Leave,,,103.89083333333333,2.0,MUD11654,lütfi.bilir@beko.com,POS-658,maintenance specialist,2024-08-24,4.1,maintenance specialist,Contractor,Regular,True,80.0,45,0,Day,BEKO01,Beko,Gebze,Operations,Production Org,ORG-158,EMEA,3103,CC-Production,Global -> EMEA,Professional,Corporate,Production,maintenance specialist,JC-9-40,,2024-08-17,2024-08-17,2024-08-17,False,2024-08-17,8.2,12,2024-08-17,,,,,,MUD9999,9999,Maintenance Manager,Maintenance Manager,Production Org,manager@beko.com,Turkey,Istanbul,1969-12-23,56,UK,East Emişville,(586)026 4236,PAY-11654,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,509,1741,UK,Male,124669,False,0,0,1.9575633127994525,9,120000.0
11710,Sücaettin Ergül,Production,Lean Manager,24.03,Active,Not on Leave,,,96.41975308641976,3.4,MUD11710,sücaettin.ergül@beko.com,POS-535,lean manager,2018-02-15,2.0,lean manager,Employee,Regular,True,80.0,45,100,Day,BEKO01,Beko,Gebze,Operations,Production Org,ORG-185,EMEA,9542,CC-Production,Global -> EMEA,Professional,Corporate,Production,lean manager,JC-7-88,,2017-08-27,2017-08-27,2017-08-27,False,2017-08-27,0.7,68,2017-08-27,,,,,,MUD9999,9999,Manufacturing Excellence & Engineering Head,Manufacturing Excellence & Engineering Head,Production Org,manager@beko.com,Turkey,Istanbul,1977-05-16,49,UK,Faizeberg,0863-099 7285,PAY-11710,,Monthly,7,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,911,1726,Turkey,Female,156200,True,9,0,8.930869267624914,7,162000.0
11714,Kader Duran,Sales,Sales Representative,53.69,Active,On Leave,Annual Leave,,100.98750000000001,3.0,MUD11714,kader.duran@beko.com,POS-931,sales representative,2025-04-14,1.6,sales representative,Contractor,Regular,False,40.0,45,0,Day,BEKO01,Beko,Gebze,Operations,Sales Org,ORG-177,EMEA,9003,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-51,,2024-09-12,2024-09-12,2024-09-12,False,2024-09-12,2.2,71,2024-09-12,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1965-10-20,60,Turkey,Lake Saygıntown,+90(651)9407234,PAY-11714,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1172,2719,Turkey,Male,121185,False,0,0,1.8863791923340179,9,120000.0
11722,Utkucan Şafak,Sales,Sales Representative,32.79,Active,Not on Leave,,,100.93,2.9,MUD11722,utkucan.şafak@beko.com,POS-888,sales representative,2026-10-21,3.8,sales representative,Contingent Worker,Regular,False,40.0,45,100,Day,BEKO01,Beko,Bolu,Operations,Sales Org,ORG-186,EMEA,3300,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-95,,2026-05-07,2026-05-07,2026-05-07,False,2026-05-07,3.0,86,2026-05-07,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1995-12-25,30,Türkiye,Aynilhayatmouth,05644119354,PAY-11722,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,991,1592,Turkey,Male,121116,False,0,0,0.23819301848049282,9,120000.0
11829,Ismık Gül,Production,Lean Manager,24.53,Active,On Leave,Annual Leave,,104.9469135802469,0.6,MUD11829,ismık.gül@beko.com,POS-142,lean manager,2017-10-01,3.2,lean manager,Employee,Regular,False,,45,100,Day,BEKO01,Beko,Gebze,Operations,Production Org,ORG-150,EMEA,1160,CC-Production,Global -> EMEA,Professional,Corporate,Production,lean manager,JC-7-41,,2017-08-31,2017-08-31,2017-08-31,False,2017-08-31,5.8,78,2017-08-31,,,,,,MUD9999,9999,Manufacturing Excellence & Engineering Head,Manufacturing Excellence & Engineering Head,Production Org,manager@beko.com,Turkey,Istanbul,2006-08-23,19,Turkey,Yükselburgh,05185229165,PAY-11829,,Monthly,7,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1286,1887,USA,Female,170014,True,0,0,8.919917864476385,7,162000.0
11836,Özpetek Dumanlı,Supply Chain,Warehouse Supervisor,57.32,Active,Not on Leave,,,104.1425,5.1,MUD11836,özpetek.dumanlı@beko.com,POS-496,warehouse supervisor,2026-04-06,1.2,warehouse supervisor,Employee,Regular,False,80.0,45,50,Day,BEKO01,Beko,Bolu,Operations,Supply Chain Org,ORG-180,EMEA,4550,CC-Supply Chain,Global -> EMEA,Professional,Corporate,Supply Chain,warehouse supervisor,JC-9-77,,2025-04-18,2025-04-18,2025-04-18,False,2025-04-18,8.0,36,2025-04-18,,,,,,MUD9999,9999,Logistics Manager,Logistics Manager,Supply Chain Org,manager@beko.com,Turkey,Istanbul,1985-10-10,40,Turkey,New Memilishire,0719 189 93 81,PAY-11836,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1414,1531,UK,Male,124971,False,0,0,1.2895277207392197,9,120000.0
11876,Peren Erdoğan,Sales,Sales Representative,32.98,Active,Not on Leave,,,99.28083333333333,3.4,MUD11876,peren.erdoğan@beko.com,POS-540,sales representative,2019-08-27,0.6,sales representative,Employee,Regular,False,45.0,45,100,Day,BEKO01,Beko,Bolu,Operations,Sales Org,ORG-164,EMEA,4730,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-37,,2018-09-08,2018-09-08,2018-09-08,False,2018-09-08,7.1,43,2018-09-08,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1980-09-27,45,Turkey,West Memilifort,0062-426 1033,PAY-11876,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1148,2860,UK,Female,119137,False,0,0,7.898699520876113,9,120000.0
11881,Mengi Bilge,Procurement,Indirect Procurement Manager,28.05,Active,Not on Leave,,,90.0820987654321,3.0,MUD11881,mengi.bilge@beko.com,POS-599,indirect procurement manager,2021-02-13,2.7,indirect procurement manager,Contingent Worker,Regular,True,80.0,45,50,Day,BEKO01,Beko,Bolu,Operations,Procurement Org,ORG-147,EMEA,5476,CC-Procurement,Global -> EMEA,Professional,Corporate,Procurement,indirect procurement manager,JC-7-38,,2020-03-25,2020-03-25,2020-03-25,False,2020-03-25,6.8,40,2020-03-25,,,,,,MUD9999,9999,Procurement Director,Procurement Director,Procurement Org,manager@beko.com,Turkey,Istanbul,2003-09-19,22,UK,Toktuğbury,499 6 107,PAY-11881,,Monthly,7,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,835,1283,Turkey,Male,145933,True,8,0,6.354551676933607,7,162000.0
11887,Aybet Şafak,Production,Production Engineer,30.6,Active,On Leave,Annual Leave,,98.91944444444445,1.5,MUD11887,aybet.şafak@beko.com,POS-313,production engineer,2023-05-25,1.6,production engineer,Contractor,Regular,True,,45,100,Day,BEKO01,Beko,Gebze,Operations,Production Org,ORG-106,EMEA,4907,CC-Production,Global -> EMEA,Professional,Corporate,Production,production engineer,JC-8-80,,2022-07-19,2022-07-19,2022-07-19,False,2022-07-19,1.1,78,2022-07-19,,,,,,MUD9999,9999,Production Manager,Production Manager,Production Org,manager@beko.com,Turkey,Istanbul,1973-08-16,52,Turkey,West Aksoyshire,(907)056 9510,PAY-11887,,Monthly,8,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1137,1220,USA,Male,142444,False,0,0,4.03832991101985,8,144000.0
11935,Akatay Ülker,Sales,Sales Representative,33.16,Active,On Leave,Annual Leave,,97.42333333333333,3.1,MUD11935,akatay.ülker@beko.com,POS-463,sales representative,2022-02-14,2.8,sales representative,Contingent Worker,Regular,False,,45,50,Day,BEKO01,Beko,Istanbul,Operations,Sales Org,ORG-134,EMEA,7791,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-88,,2021-04-30,2021-04-30,2021-04-30,False,2021-04-30,9.1,6,2021-04-30,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1976-08-14,50,Türkiye,East Kayıtfurt,01057197323,PAY-11935,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1497,1540,USA,Female,116908,False,0,0,5.256673511293634,9,120000.0
11946,Çağveren Şener,Sales,Sales Representative,33.91,Active,Not on Leave,,,103.55833333333334,3.1,MUD11946,çağveren.şener@beko.com,POS-238,sales representative,2017-09-13,3.9,sales representative,Contractor,Regular,False,80.0,45,100,Day,BEKO01,Beko,Çayırova,Operations,Sales Org,ORG-140,EMEA,5373,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-98,,2017-08-30,2017-08-30,2017-08-30,False,2017-08-30,0.9,107,2017-08-30,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1973-09-25,52,USA,Lake Mecide,0453 960 42 40,PAY-11946,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1195,2115,UK,Female,124270,False,0,0,8.922655715263518,9,120000.0
11951,Adak Soylu,Production,Maintenance Manager,43.01,Active,On Leave,Annual Leave,,94.96604938271605,2.8,MUD11951,adak.soylu@beko.com,POS-578,maintenance manager,2026-02-22,0.9,maintenance manager,Employee,Regular,True,45.0,45,100,Day,BEKO01,Beko,Bolu,Operations,Production Org,ORG-197,EMEA,8841,CC-Production,Global -> EMEA,Professional,Corporate,Production,maintenance manager,JC-7-54,,2025-11-09,2025-11-09,2025-11-09,False,2025-11-09,3.7,58,2025-11-09,,,,,,MUD9999,9999,Plant Director,Plant Director,Production Org,manager@beko.com,Turkey,Istanbul,1967-08-25,58,Türkiye,Akçaystad,07172015333,PAY-11951,,Monthly,7,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1035,2979,UK,Male,153845,True,0,0,0.7282683093771389,7,162000.0
11988,İKlim Durdu,Sales,Sales Representative,32.41,Active,Not on Leave,,,96.91166666666666,0.9,MUD11988,i̇klim.durdu@beko.com,POS-689,sales representative,2020-04-02,2.5,sales representative,Contractor,Regular,False,40.0,45,50,Day,BEKO01,Beko,Istanbul,Operations,Sales Org,ORG-127,EMEA,6665,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-75,,2019-12-23,2019-12-23,2019-12-23,False,2019-12-23,0.9,39,2019-12-23,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1994-11-30,31,Turkey,Şahinderton,0705-712 6565,PAY-11988,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,785,2607,UK,Female,116294,False,0,0,6.609171800136893,9,120000.0
12135,Börteçin Sakarya,Sales,Sales Representative,70.88,Active,Not on Leave,,,101.6875,3.6,MUD12135,börteçin.sakarya@beko.com,POS-108,sales representative,2022-10-19,5.0,sales representative,Employee,Regular,True,40.0,45,0,Day,BEKO01,Beko,Sütlüce,Operations,Sales Org,ORG-121,EMEA,6579,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-37,,2022-03-11,2022-03-11,2022-03-11,False,2022-03-11,5.1,55,2022-03-11,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1970-07-22,56,Turkey,West Sadat,+90(880)769-6577x6543,PAY-12135,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1107,1511,Turkey,Female,122025,False,0,0,4.394250513347022,9,120000.0
12191,Salimet Fırat,Sales,Sales Representative,32.41,Active,On Leave,Sick Leave,,97.3275,0.5,MUD12191,salimet.fırat@beko.com,POS-169,sales representative,2021-03-06,1.8,sales representative,Contractor,Regular,False,40.0,45,50,Day,BEKO01,Beko,Çayırova,Operations,Sales Org,ORG-193,EMEA,7325,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-59,,2021-01-29,2021-01-29,2021-01-29,False,2021-01-29,7.9,3,2021-01-29,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1990-11-16,35,UK,New Güleğen,775 9 727,PAY-12191,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,537,2944,UK,Female,116793,False,0,0,5.505817932922656,9,120000.0
12226,Hıfzullah Şafak,Production,Lean Manager,45.23,Active,Not on Leave,,,92.12530864197531,0.5,MUD12226,hıfzullah.şafak@beko.com,POS-219,lean manager,2022-10-12,4.8,lean manager,Contractor,Regular,True,80.0,45,0,Day,BEKO01,Beko,Bolu,Operations,Production Org,ORG-162,EMEA,6299,CC-Production,Global -> EMEA,Professional,Corporate,Production,lean manager,JC-7-11,,2021-11-25,2021-11-25,2021-11-25,False,2021-11-25,5.9,40,2021-11-25,,,,,,MUD9999,9999,Manufacturing Excellence & Engineering Head,Manufacturing Excellence & Engineering Head,Production Org,manager@beko.com,Turkey,Istanbul,1978-12-29,47,USA,Durmuşborough,+90 (233) 1534976,PAY-12226,,Monthly,7,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,653,1014,USA,Female,149243,True,5,0,4.684462696783025,7,162000.0
