Employee ID,Full Legal Name,Status,Leave Status,Leave Type,Termination Reason,Compa-Ratio,Last Promotion Years Ago,MUD ID,Email - Work,Position ID,Position,Effective Date for Current Position,Years in Current Position,Business Title,Job Title,Worker Type,Employee\ CW Type,Is International Assignee,Is Manager,Scheduled Weekly Hours,Default Weekly Hours,FTE %,Work Shift,Country,Company Code,Company,Location,Business Unit,Sub-function,Supervisory Organization,Supervisory Org ID,Region,Cost Center - ID,Cost Center - Name,Cost Center Hierarchy,Job Category,Job Family Group,Job Family,Job Profile,Job Code,End Employment Date,Company Service Date,Original Hire Date,Hire Date,Is Rehire,Continuous Service Date,Years - Continuous Service Date,Months - Continuous Service Date,Contract Start Date,Start Date (Remotely),Date of Move,Clawback End Date,Assignment End Date,Mobility Support Type,Manager's MUD ID,Manager's Employee ID,Worker's Manager,Manager's Business Title,Manager's Supervisory Organisation,Manager's Email,Manager's Country,Manager's Location,Date of Birth,Age,Country of Birth,City of Birth,Gender,Home Phones,Payroll ID,Legacy ID,Pay Group,Number of Direct Reports,Levels from Top of Organisation (CEO=2),CEO,CEO Business Title,CET,CET Business Title,CET-1,CET-1 Business Title,CET-2,CET-2 Business Title,CET-3,CET-3 Business Title,CET-4,CET-4 Business Title,CET-5,CET-5 Business Title,CET-6,CET-6 Business Title,Management Levels (Benefit Jobs),Base Salary,Car Allowance,Sports Allowance,Transportation Allowance
12986,abdurrahman akgündüz,Active,Not on Leave,,,1.04,2.6,MUD12986,abdurrahman.akgündüz@beko.com,POS-600,direct materials procurement manager,2023-04-24,0.4,direct materials procurement manager,direct materials procurement manager,Contractor,Regular,No,Yes,45.0,45,100,Day,UK,BEKO01,Beko,Gebze,Procurement,Operations,Procurement Org,ORG-198,EMEA,4924,CC-Procurement,Global -> EMEA,Professional,Corporate,Procurement,direct materials procurement manager,JC-7-75,,2022-10-17,2022-10-17,2022-10-17,No,2022-10-17,4.9,25,2022-10-17,,,,,,MUD9999,9999,Procurement Director,Procurement Director,Procurement Org,manager@beko.com,Turkey,Istanbul,1970-11-04,55,Turkey,West Ayhanton,Male,+90 (303) 7604919,PAY-12986,,Monthly,7,7,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,168111,0,1124,2622
12987,uğurtan yaman,Terminated,Not on Leave,,Retirement,1.05,3.3,MUD12987,uğurtan.yaman@beko.com,POS-855,senior field sales representative,2026-02-19,1.2,senior field sales representative,senior field sales representative,Employee,Regular,No,No,80.0,45,0,Day,Turkey,BEKO01,Beko,Bolu,Sales,Operations,Sales Org,ORG-163,EMEA,8666,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,senior field sales representative,JC-8-12,2026-06-19,2025-06-11,2025-06-11,2025-06-11,No,2025-06-11,7.7,41,2025-06-11,,,,,,MUD9999,9999,Regional Sales Manager,Regional Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1964-03-30,62,USA,Ayşenurshire,Erkek,+90(310)802-7136x225,PAY-12987,,Monthly,0,8,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,151781,0,572,2655
12988,erdibay bilge,Active,Not on Leave,,,0.98,2.1,MUD12988,erdibay.bilge@beko.com,POS-476,treasury specialist,2022-08-09,4.2,treasury specialist,treasury specialist,Employee,Regular,No,No,,45,100,Day,USA,BEKO01,Beko,Gebze,Finance,Operations,Finance Org,ORG-162,EMEA,9525,CC-Finance,Global -> EMEA,Professional,Corporate,Finance,treasury specialist,JC-8-46,,2021-11-04,2021-11-04,2021-11-04,No,2021-11-04,8.3,30,2021-11-04,,,,,,MUD9999,9999,Treasury Manager,Treasury Manager,Finance Org,manager@beko.com,Turkey,Istanbul,1997-08-20,28,Türkiye,New Adasalbury,M,0221 138 86 91,PAY-12988,,Monthly,0,8,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,141399,0,611,2104
12989,sittik bilgin,Active,Not on Leave,,,0.99,2.7,MUD12989,sittik.bilgin@beko.com,POS-668,internal auditor,2019-03-11,3.7,internal auditor,internal auditor,Employee,Regular,Yes,No,,45,0,Day,USA,BEKO01,Beko,Bolu,Finance,Operations,Finance Org,ORG-151,EMEA,8100,CC-Finance,Global -> EMEA,Professional,Corporate,Finance,internal auditor,JC-8-13,,2018-11-24,2018-11-24,2018-11-24,No,2018-11-24,8.7,44,2018-11-24,,,,,,MUD9999,9999,Internal Audit Manager,Internal Audit Manager,Finance Org,manager@beko.com,Turkey,Istanbul,1986-01-08,40,Turkey,Yılmazport,Erkek,+90 (957) 2416858,PAY-12989,,Monthly,0,8,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,143237,0,1358,1054
12990,miyesser yaman,Terminated,Not on Leave,,Lack of Promotion,0.96,3.9,MUD12990,miyesser.yaman@beko.com,POS-752,operational excellence manager,2024-03-16,4.2,operational excellence manager,operational excellence manager,Employee,Regular,Yes,Yes,,45,0,Day,UK,BEKO01,Beko,Bolu,Production,Operations,Production Org,ORG-132,EMEA,6739,CC-Production,Global -> EMEA,Professional,Corporate,Production,operational excellence manager,JC-7-99,2026-06-23,2024-02-24,2024-02-24,2024-02-24,No,2024-02-24,2.1,7,2024-02-24,,,,,,MUD9999,9999,Manufacturing Excellence & Engineering Head,Manufacturing Excellence & Engineering Head,Production Org,manager@beko.com,Turkey,Istanbul,1980-02-19,46,Türkiye,Lake Özalpsan,f,+90(105)340-5347x4923,PAY-12990,,Monthly,4,7,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,155180,0,1334,2480
12991,gülağa akça,Terminated,Not on Leave,,Career Development,0.97,2.0,MUD12991,gülağa.akça@beko.com,POS-652,sales representative,2019-01-11,4.7,sales representative,sales representative,Contractor,Regular,Yes,No,40.0,45,50,Day,Türkiye,BEKO01,Beko,Istanbul,Sales,Operations,Sales Org,ORG-108,EMEA,1822,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-70,2019-01-24,2018-09-27,2018-09-27,2018-09-27,No,2018-09-27,8.0,52,2018-09-27,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1989-06-24,37,UK,West Yamin,Male,513 9 072,PAY-12991,,Monthly,0,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,116422,0,575,1491
12992,aysevim aslan,Terminated,Not on Leave,,Pay Dissatisfaction,0.69,5.8,MUD12992,aysevim.aslan@beko.com,POS-950,sales director,2020-04-20,2.1,sales director,sales director,Contingent Worker,Regular,Yes,Yes,45.0,45,50,Day,Türkiye,BEKO01,Beko,Sütlüce,Sales,Operations,Sales Org,ORG-138,EMEA,6281,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales director,JC-5-41,2022-07-07,2019-12-08,2019-12-08,2019-12-08,No,2019-12-08,6.4,73,2019-12-08,,,,,,MUD9999,9999,General Manager,General Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1980-08-30,45,Türkiye,New Çapkan,m,0599 917 80 27,PAY-12992,,Monthly,0,5,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,289352,4090,1456,1074
12993,zaliha korutürk,Terminated,Not on Leave,,Personal Reasons,1.03,6.0,MUD12993,zaliha.korutürk@beko.com,POS-290,customer service specialist,2025-04-27,1.1,customer service specialist,customer service specialist,Contractor,Regular,No,No,80.0,45,0,Day,Türkiye,BEKO01,Beko,Istanbul,Supply Chain,Operations,Supply Chain Org,ORG-117,EMEA,8414,CC-Supply Chain,Global -> EMEA,Professional,Corporate,Supply Chain,customer service specialist,JC-8-40,2025-04-18,2025-02-26,2025-02-26,2025-02-26,No,2025-02-26,8.9,25,2025-02-26,,,,,,MUD9999,9999,Customer Service Manager,Customer Service Manager,Supply Chain Org,manager@beko.com,Turkey,Istanbul,1974-09-11,51,Türkiye,Akdenizburgh,FEMALE,0638 617 16 81,PAY-12993,,Monthly,0,8,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,149028,0,1048,1834
12994,atilhan karadeniz,Active,Not on Leave,,,1.0,2.3,MUD12994,atilhan.karadeniz@beko.com,POS-297,sales representative,2020-08-25,4.4,sales representative,sales representative,Employee,Regular,Yes,No,40.0,45,0,Day,Turkey,BEKO01,Beko,Istanbul,Sales,Operations,Sales Org,ORG-196,EMEA,9986,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-34,,2020-04-02,2020-04-02,2020-04-02,No,2020-04-02,8.4,118,2020-04-02,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1961-08-09,65,USA,Gülhisarville,F,+90(810)524-5035x783,PAY-12994,,Monthly,0,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,119529,0,743,2008
12995,özgür şafak,Active,On Leave,Annual Leave,,0.93,3.4,MUD12995,özgür.şafak@beko.com,POS-475,general accounting manager,2021-02-02,1.3,general accounting manager,general accounting manager,Contractor,Regular,Yes,Yes,40.0,45,0,Day,USA,BEKO01,Beko,Çayırova,Finance,Operations,Finance Org,ORG-139,EMEA,3915,CC-Finance,Global -> EMEA,Professional,Corporate,Finance,general accounting manager,JC-8-19,,2020-12-08,2020-12-08,2020-12-08,No,2020-12-08,8.5,21,2020-12-08,,,,,,MUD9999,9999,Accounting Lead,Accounting Lead,Finance Org,manager@beko.com,Turkey,Istanbul,1998-07-17,28,Turkey,Lake Kotuzmouth,m,+90(961)444-0057x997,PAY-12995,,Monthly,3,8,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,133519,0,1031,2420
12996,dalkılıç demir,Active,On Leave,Annual Leave,,0.95,3.9,MUD12996,dalkılıç.demir@beko.com,POS-719,sales representative,2024-08-01,0.1,sales representative,sales representative,Contractor,Regular,Yes,No,80.0,45,0,Day,Turkey,BEKO01,Beko,Istanbul,Sales,Operations,Sales Org,ORG-170,EMEA,5962,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-38,,2024-01-18,2024-01-18,2024-01-18,No,2024-01-18,2.0,22,2024-01-18,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1981-01-21,45,Türkiye,West Hayaliburgh,Erkek,+90(911)074-6550x653,PAY-12996,,Monthly,0,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,114294,0,1461,1086
12997,kelâmi bilge,Active,Not on Leave,,,0.97,2.7,MUD12997,kelâmi.bilge@beko.com,POS-109,distributor channel lead,2026-07-31,0.1,distributor channel lead,distributor channel lead,Employee,Regular,No,Yes,80.0,45,0,Day,USA,BEKO01,Beko,Bolu,Sales,Operations,Sales Org,ORG-122,EMEA,1110,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,distributor channel lead,JC-7-13,,2026-06-27,2026-06-27,2026-06-27,No,2026-06-27,6.7,15,2026-06-27,,,,,,MUD9999,9999,Sales Director,Sales Director,Sales Org,manager@beko.com,Turkey,Istanbul,1985-07-23,41,Turkey,Duranfurt,Kadın,(232)042 0422,PAY-12997,,Monthly,10,7,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,157315,0,869,1799
12998,özokçu akgündüz,Active,Not on Leave,,,0.9,1.8,MUD12998,özokçu.akgündüz@beko.com,POS-385,demand manager (s&op),2023-08-01,3.5,demand manager (s&op),demand manager (s&op),Contingent Worker,Regular,Yes,Yes,40.0,45,100,Day,USA,BEKO01,Beko,Bolu,Supply Chain,Operations,Supply Chain Org,ORG-159,EMEA,1157,CC-Supply Chain,Global -> EMEA,Professional,Corporate,Supply Chain,demand manager (s&op),JC-7-43,,2022-08-28,2022-08-28,2022-08-28,No,2022-08-28,9.3,31,2022-08-28,,,,,,MUD9999,9999,Supply Chain Director,Supply Chain Director,Supply Chain Org,manager@beko.com,Turkey,Istanbul,1999-11-10,26,Türkiye,New Sulhi,F,+90(501)367-2450x8932,PAY-12998,,Monthly,0,7,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,145787,0,895,1315
12999,uğur ertaş,Active,Not on Leave,,,0.98,3.5,MUD12999,uğur.ertaş@beko.com,POS-839,sales representative,2017-11-13,3.7,sales representative,sales representative,Contractor,Regular,No,No,40.0,45,0,Day,Turkey,BEKO01,Beko,Bolu,Sales,Operations,Sales Org,ORG-106,EMEA,1360,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-77,,2017-04-23,2017-04-23,2017-04-23,No,2017-04-23,1.5,108,2017-04-23,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,2005-09-20,20,UK,Yalınside,m,+90(521)932-6944x643,PAY-12999,,Monthly,0,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,117487,0,602,2951
13000,hudavent öcalan,Active,Not on Leave,,,1.0,6.0,MUD13000,hudavent.öcalan@beko.com,POS-201,sales representative,2019-05-26,2.0,sales representative,sales representative,Employee,Regular,No,No,45.0,45,50,Day,Turkey,BEKO01,Beko,Bolu,Sales,Operations,Sales Org,ORG-102,EMEA,3063,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-85,,2018-10-08,2018-10-08,2018-10-08,No,2018-10-08,4.3,35,2018-10-08,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,2003-08-31,22,Turkey,Lake Eryıldıztown,Male,+90(658)357-1786x208,PAY-13000,,Monthly,0,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,119829,0,553,2674
13001,adila zorlu,Terminated,Not on Leave,,Lack of Promotion,0.71,5.8,MUD13001,adila.zorlu@beko.com,POS-276,plant director,2023-01-15,2.6,plant director,plant director,Employee,Regular,Yes,Yes,,45,50,Day,USA,BEKO01,Beko,Istanbul,Production,Operations,Production Org,ORG-158,EMEA,9107,CC-Production,Global -> EMEA,Professional,Corporate,Production,plant director,JC-5-88,2025-06-01,2022-02-01,2022-02-01,2022-02-01,No,2022-02-01,9.1,58,2022-02-01,,,,,,MUD9999,9999,General Manager,General Manager,Production Org,manager@beko.com,Turkey,Istanbul,1981-07-11,45,Türkiye,West Ildız,F,02948074268,PAY-13001,,Monthly,1,5,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,298028,5976,1141,2735
13002,dilsitan şafak,Active,Not on Leave,,,0.97,1.8,MUD13002,dilsitan.şafak@beko.com,POS-739,sales representative,2024-12-11,2.3,sales representative,sales representative,Contractor,Regular,No,No,45.0,45,0,Day,Turkey,BEKO01,Beko,Gebze,Sales,Operations,Sales Org,ORG-101,EMEA,2955,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-67,,2024-03-19,2024-03-19,2024-03-19,No,2024-03-19,9.8,90,2024-03-19,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1991-07-04,35,USA,Baymanville,Female,+90(754)750-3168x157,PAY-13002,,Monthly,0,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,116336,0,1136,1431
13003,gülgen karadeniz,Active,Not on Leave,,,0.93,3.8,MUD13003,gülgen.karadeniz@beko.com,POS-295,corporate affairs manager,2019-06-13,3.3,corporate affairs manager,corporate affairs manager,Contingent Worker,Regular,No,Yes,40.0,45,0,Day,Türkiye,BEKO01,Beko,Bolu,Corporate Communications & Affairs,Operations,Corporate Communications & Affairs Org,ORG-154,EMEA,8018,CC-Corporate Communications & Affairs,Global -> EMEA,Professional,Corporate,Corporate Communications & Affairs,corporate affairs manager,JC-8-49,,2019-03-22,2019-03-22,2019-03-22,No,2019-03-22,1.7,65,2019-03-22,,,,,,MUD9999,9999,Corporate Communications & Corporate Affairs Director,Corporate Communications & Corporate Affairs Director,Corporate Communications & Affairs Org,manager@beko.com,Turkey,Istanbul,1996-07-27,30,UK,Lake Nevsalechester,m,+90(012)003-9081x9704,PAY-13003,,Monthly,4,8,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,133321,0,618,1495
13004,tanak akçay,Active,Not on Leave,,,1.07,0.6,MUD13004,tanak.akçay@beko.com,POS-553,demand manager (s&op),2022-12-31,3.2,demand manager (s&op),demand manager (s&op),Employee,Regular,Yes,Yes,40.0,45,100,Day,UK,BEKO01,Beko,Sütlüce,Supply Chain,Operations,Supply Chain Org,ORG-151,EMEA,6549,CC-Supply Chain,Global -> EMEA,Professional,Corporate,Supply Chain,demand manager (s&op),JC-7-89,,2022-02-16,2022-02-16,2022-02-16,No,2022-02-16,0.8,82,2022-02-16,,,,,,MUD9999,9999,Supply Chain Director,Supply Chain Director,Supply Chain Org,manager@beko.com,Turkey,Istanbul,1998-09-09,27,UK,Sunelport,Male,+90(888)8503721,PAY-13004,,Monthly,5,7,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,173322,0,1298,1397
13005,uygun hançer,Terminated,Not on Leave,,Work-Life Balance / Burnout,1.03,2.0,MUD13005,uygun.hançer@beko.com,POS-687,sales representative,2019-04-28,2.1,sales representative,sales representative,Contingent Worker,Regular,No,No,40.0,45,0,Day,USA,BEKO01,Beko,Bolu,Sales,Operations,Sales Org,ORG-126,EMEA,1443,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-49,2025-12-13,2018-12-16,2018-12-16,2018-12-16,No,2018-12-16,0.5,83,2018-12-16,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,2002-01-01,24,Turkey,New Akkermanhaven,FEMALE,0829-604 6208,PAY-13005,,Monthly,0,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,123015,0,1254,2830
13006,gülper yaman,Active,Not on Leave,,,1.04,1.9,MUD13006,gülper.yaman@beko.com,POS-611,sales representative,2021-07-29,3.0,sales representative,sales representative,Contingent Worker,Regular,Yes,No,,45,50,Day,USA,BEKO01,Beko,Çayırova,Sales,Operations,Sales Org,ORG-129,EMEA,5995,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-38,,2020-08-28,2020-08-28,2020-08-28,No,2020-08-28,1.5,115,2020-08-28,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1970-10-05,55,USA,East Demiryürek,m,(634)397 6825,PAY-13006,,Monthly,0,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,124569,0,883,2258
13007,i̇slime demir,Active,Not on Leave,,,1.02,0.8,MUD13007,i̇slime.demir@beko.com,POS-231,order management specialist,2017-12-24,0.4,order management specialist,order management specialist,Contingent Worker,Regular,Yes,No,,45,100,Day,Turkey,BEKO01,Beko,Sütlüce,Supply Chain,Operations,Supply Chain Org,ORG-131,EMEA,9306,CC-Supply Chain,Global -> EMEA,Professional,Corporate,Supply Chain,order management specialist,JC-8-22,,2017-02-12,2017-02-12,2017-02-12,No,2017-02-12,5.8,82,2017-02-12,,,,,,MUD9999,9999,Order Management Manager,Order Management Manager,Supply Chain Org,manager@beko.com,Turkey,Istanbul,1992-08-08,34,Turkey,Selatinfort,M,0329-955 7553,PAY-13007,,Monthly,0,8,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,146795,0,1207,2421
13008,aksay tevetoğlu,Active,Not on Leave,,,1.03,3.5,MUD13008,aksay.tevetoğlu@beko.com,POS-907,sales representative,2024-11-02,0.5,sales representative,sales representative,Employee,Regular,No,No,80.0,45,100,Day,Türkiye,BEKO01,Beko,Sütlüce,Sales,Operations,Sales Org,ORG-167,EMEA,4754,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-56,,2024-10-21,2024-10-21,2024-10-21,No,2024-10-21,2.3,118,2024-10-21,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1984-12-09,41,Türkiye,South Uçbeyiview,Erkek,+90 (390) 7443297,PAY-13008,,Monthly,0,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,123248,0,1094,2449
13009,bedi sezgin,Active,Not on Leave,,,0.95,3.8,MUD13009,bedi.sezgin@beko.com,POS-682,sales representative,2020-02-05,3.9,sales representative,sales representative,Employee,Regular,No,No,,45,100,Day,USA,BEKO01,Beko,Sütlüce,Sales,Operations,Sales Org,ORG-116,EMEA,1043,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-33,,2019-06-23,2019-06-23,2019-06-23,No,2019-06-23,9.5,38,2019-06-23,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1988-02-21,38,Turkey,East Erdibay,Male,0370 322 88 89,PAY-13009,,Monthly,0,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,114258,0,1231,1927
13010,oymak zengin,Active,Not on Leave,,,1.03,2.4,MUD13010,oymak.zengin@beko.com,POS-842,assistant treasury specialist,2024-11-27,4.4,assistant treasury specialist,assistant treasury specialist,Contingent Worker,Regular,No,No,80.0,45,50,Day,UK,BEKO01,Beko,Sütlüce,Finance,Operations,Finance Org,ORG-160,EMEA,1969,CC-Finance,Global -> EMEA,Professional,Corporate,Finance,assistant treasury specialist,JC-9-96,,2024-08-28,2024-08-28,2024-08-28,No,2024-08-28,5.3,74,2024-08-28,,,,,,MUD9999,9999,Treasury Specialist,Treasury Specialist,Finance Org,manager@beko.com,Turkey,Istanbul,1979-12-03,46,Türkiye,Lake Aksoy,FEMALE,+90(052)0610841,PAY-13010,,Monthly,0,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,123795,0,1223,2173
13011,paksu akça,Terminated,Not on Leave,,Lack of Promotion,1.03,4.8,MUD13011,paksu.akça@beko.com,POS-928,sales representative,2023-08-16,1.9,sales representative,sales representative,Contingent Worker,Regular,No,No,,45,0,Day,UK,BEKO01,Beko,Sütlüce,Sales,Operations,Sales Org,ORG-149,EMEA,9121,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-70,2026-02-17,2022-11-04,2022-11-04,2022-11-04,No,2022-11-04,3.4,24,2022-11-04,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1997-05-20,29,Turkey,Şamaborough,F,0386 377 36 42,PAY-13011,,Monthly,0,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,123383,0,1327,1769
13012,sevginur arslan,Active,On Leave,Annual Leave,,1.05,1.7,MUD13012,sevginur.arslan@beko.com,POS-219,automation engineer,2024-12-27,5.0,automation engineer,automation engineer,Employee,Regular,Yes,No,40.0,45,0,Day,UK,BEKO01,Beko,Istanbul,Production,Operations,Production Org,ORG-156,EMEA,9952,CC-Production,Global -> EMEA,Professional,Corporate,Production,automation engineer,JC-8-52,,2024-11-20,2024-11-20,2024-11-20,No,2024-11-20,7.0,116,2024-11-20,,,,,,MUD9999,9999,Manufacturing Excellence & Engineering Head,Manufacturing Excellence & Engineering Head,Production Org,manager@beko.com,Turkey,Istanbul,1991-05-23,35,UK,Aksuburgh,Male,+90(043)691-7423x8086,PAY-13012,,Monthly,0,8,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,151670,0,1263,2494
13013,teknaz tarhan,Active,Not on Leave,,,0.93,1.0,MUD13013,teknaz.tarhan@beko.com,POS-717,customer service manager,2025-02-22,3.9,customer service manager,customer service manager,Contractor,Regular,No,Yes,,45,50,Day,UK,BEKO01,Beko,Istanbul,Supply Chain,Operations,Supply Chain Org,ORG-111,EMEA,2353,CC-Supply Chain,Global -> EMEA,Professional,Corporate,Supply Chain,customer service manager,JC-7-76,,2024-03-12,2024-03-12,2024-03-12,No,2024-03-12,5.6,40,2024-03-12,,,,,,MUD9999,9999,Supply Chain Director,Supply Chain Director,Supply Chain Org,manager@beko.com,Turkey,Istanbul,2001-08-02,25,USA,New Güverçinville,M,+90(455)275-3700x410,PAY-13013,,Monthly,8,7,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,149875,0,1410,2069
13014,sudi manço,Terminated,Not on Leave,,Relocation,1.0,2.8,MUD13014,sudi.manço@beko.com,POS-305,net revenue management analyst,2021-12-10,0.4,net revenue management analyst,net revenue management analyst,Contractor,Regular,No,No,,45,100,Day,UK,BEKO01,Beko,Gebze,Sales Force Effectiveness & Net Revenue Management,Operations,Sales Force Effectiveness & Net Revenue Management Org,ORG-128,EMEA,7334,CC-Sales Force Effectiveness & Net Revenue Management,Global -> EMEA,Professional,Corporate,Sales Force Effectiveness & Net Revenue Management,net revenue management analyst,JC-8-30,2022-09-28,2021-12-08,2021-12-08,2021-12-08,No,2021-12-08,3.7,103,2021-12-08,,,,,,MUD9999,9999,SFE & NRM Manager,SFE & NRM Manager,Sales Force Effectiveness & Net Revenue Management Org,manager@beko.com,Turkey,Istanbul,1978-02-28,48,USA,Arslanland,M,+90 (692) 7703893,PAY-13014,,Monthly,0,8,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,144586,0,1152,2949
13015,leyli yüksel,Active,Not on Leave,,,0.99,2.1,MUD13015,leyli.yüksel@beko.com,POS-794,sales representative,2018-01-26,4.3,sales representative,sales representative,Employee,Regular,Yes,No,45.0,45,100,Day,Turkey,BEKO01,Beko,Istanbul,Sales,Operations,Sales Org,ORG-192,EMEA,2163,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-95,,2018-01-19,2018-01-19,2018-01-19,No,2018-01-19,1.1,84,2018-01-19,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1987-09-21,38,USA,Lake Sezen,MALE,490 3 657,PAY-13015,,Monthly,0,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,118823,0,521,2581
13016,evrim akgündüz,Active,On Leave,Annual Leave,,0.98,1.5,MUD13016,evrim.akgündüz@beko.com,POS-177,sales representative,2020-04-25,0.4,sales representative,sales representative,Contingent Worker,Regular,No,No,40.0,45,100,Day,Turkey,BEKO01,Beko,Istanbul,Sales,Operations,Sales Org,ORG-154,EMEA,9645,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-76,,2019-09-05,2019-09-05,2019-09-05,No,2019-09-05,3.5,33,2019-09-05,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1990-04-15,36,Türkiye,Mançoshire,MALE,01901018554,PAY-13016,,Monthly,0,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,117185,0,1476,1358
13017,kavurt sakarya,Terminated,Not on Leave,,Lack of Promotion,0.97,3.6,MUD13017,kavurt.sakarya@beko.com,POS-875,production environmental specialist,2018-06-20,2.7,production environmental specialist,production environmental specialist,Employee,Regular,Yes,No,45.0,45,100,Day,Turkey,BEKO01,Beko,Istanbul,EHS & Adminastrative Affairs,Operations,EHS & Adminastrative Affairs Org,ORG-162,EMEA,5250,CC-EHS & Adminastrative Affairs,Global -> EMEA,Professional,Corporate,EHS & Adminastrative Affairs,production environmental specialist,JC-8-46,2018-07-10,2018-06-07,2018-06-07,2018-06-07,No,2018-06-07,6.9,14,2018-06-07,,,,,,MUD9999,9999,Production Site EHS Manager ,Production Site EHS Manager ,EHS & Adminastrative Affairs Org,manager@beko.com,Turkey,Istanbul,1998-01-15,28,Turkey,Bilgetown,FEMALE,08171747490,PAY-13017,,Monthly,0,8,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,139308,0,801,2598
